3;0;1995.5410223550234;2.7663934230804443
3;1;1807.3262945494894;6.109379291534424
3;2;1807.3262945494894;7.397983551025391
3;3;1807.3262945494894;10.012168645858765
3;4;1807.3262945494894;13.537165880203247
3;5;1807.3262945494894;16.192614793777466
3;6;1807.3262945494894;19.06258749961853
3;7;1807.3262945494894;22.254638671875
3;8;1807.3262945494894;24.747820615768433
3;9;1807.3262945494894;27.8921799659729
3;0;2435.604738504077;8.106998920440674
3;1;1955.7272200017408;15.885419845581055
3;2;1955.7272200017408;24.361827611923218
3;3;1921.6324193403432;31.789524793624878
3;4;1921.6324193403432;40.40874266624451
3;5;1775.4836696288921;48.58358573913574
3;6;1775.4836696288921;56.46458148956299
3;7;1746.4545482681576;64.42597246170044
3;8;1693.762084844484;72.54765915870667
3;9;1693.762084844484;80.67444324493408
3;10;1693.762084844484;89.55137252807617
3;11;1693.762084844484;97.47779774665833
3;12;1693.762084844484;105.30373764038086
3;13;1693.762084844484;112.85077571868896
3;14;1693.762084844484;120.49293351173401
3;15;1693.762084844484;128.97413158416748
3;16;1693.762084844484;135.7515161037445
3;17;1693.762084844484;142.56809830665588
3;18;1693.762084844484;149.32027745246887
3;19;1677.811110644789;155.27441501617432
3;20;1674.2657059307423;162.04006457328796
3;21;1674.2657059307423;169.0615668296814
3;22;1674.2657059307423;175.66943550109863
3;23;1674.2657059307423;182.91143441200256
3;24;1674.2657059307423;190.12375688552856
3;25;1674.2657059307423;197.03303408622742
3;26;1674.2657059307423;204.44831037521362
3;27;1674.2657059307423;212.06532549858093
3;28;1674.2657059307423;219.4486141204834
3;29;1674.2657059307423;226.99899697303772
3;30;1674.2657059307423;234.40080618858337
3;31;1674.2657059307423;242.3166103363037
3;32;1674.2657059307423;250.73258686065674
3;33;1674.2657059307423;259.1210792064667
3;34;1658.1545875232011;268.0673122406006
3;35;1658.1545875232011;276.1976315975189
3;36;1591.890986821792;284.81142258644104
3;37;1591.890986821792;293.50728940963745
3;38;1591.890986821792;300.7016394138336
3;39;1591.890986821792;308.04055404663086
3;40;1591.890986821792;316.3407783508301
3;41;1591.890986821792;324.34153008461
3;42;1591.890986821792;332.34039187431335
3;43;1591.890986821792;340.0330865383148
3;44;1591.890986821792;347.54068517684937
3;45;1591.890986821792;353.5537796020508
3;46;1591.890986821792;360.07623076438904
3;47;1591.890986821792;366.74007272720337
3;48;1591.890986821792;372.6663761138916
3;49;1591.890986821792;379.70921063423157
3;50;1591.890986821792;386.8366479873657
3;51;1591.890986821792;394.2963066101074
3;52;1591.890986821792;400.7366256713867
3;53;1591.890986821792;407.99018263816833
3;54;1591.890986821792;414.38208746910095
3;55;1591.890986821792;420.42104482650757
3;56;1591.890986821792;426.91706013679504
3;57;1591.890986821792;434.41302847862244
3;58;1591.890986821792;441.3602361679077
3;59;1591.890986821792;449.18051505088806
3;60;1591.890986821792;456.81997561454773
3;61;1591.890986821792;464.7256214618683
3;62;1591.890986821792;473.2994999885559
3;63;1591.890986821792;481.1339089870453
3;64;1591.890986821792;489.2587366104126
3;65;1591.890986821792;496.1304063796997
3;66;1591.890986821792;503.2434711456299
3;67;1591.890986821792;510.8944420814514
3;68;1591.890986821792;518.5424182415009
3;69;1591.890986821792;526.2447876930237
3;70;1591.890986821792;533.8920307159424
3;71;1591.890986821792;541.1014440059662
3;72;1591.890986821792;549.0826275348663
3;73;1591.890986821792;557.8384754657745
3;74;1591.890986821792;566.2287492752075
3;75;1591.890986821792;573.3733696937561
3;76;1591.890986821792;581.3399882316589
3;77;1591.890986821792;589.6951541900635
3;78;1591.890986821792;597.7617080211639
3;79;1591.890986821792;605.4183838367462
3;80;1591.890986821792;613.1438021659851
3;81;1537.0580902967322;621.1476657390594
3;82;1537.0580902967322;629.1821014881134
3;83;1537.0580902967322;636.4922404289246
3;84;1537.0580902967322;643.3362267017365
3;85;1537.0580902967322;650.6173751354218
3;86;1537.0580902967322;658.6272475719452
3;87;1537.0580902967322;666.6160976886749
3;88;1537.0580902967322;674.6077964305878
3;89;1537.0580902967322;682.1272780895233
3;90;1537.0580902967322;690.6158101558685
3;91;1537.0580902967322;699.2141442298889
3;92;1537.0580902967322;707.6255519390106
3;93;1537.0580902967322;715.8353052139282
3;94;1537.0580902967322;724.0342943668365
3;95;1537.0580902967322;732.2540214061737
3;96;1537.0580902967322;740.0049352645874
3;97;1537.0580902967322;747.3865735530853
3;98;1537.0580902967322;755.0428829193115
3;99;1537.0580902967322;762.337320804596
3;100;1537.0580902967322;770.1363794803619
3;101;1537.0580902967322;777.831048488617
3;102;1537.0580902967322;785.7476208209991
3;103;1537.0580902967322;793.4388463497162
3;104;1537.0580902967322;800.7051482200623
3;105;1537.0580902967322;807.6336030960083
3;106;1537.0580902967322;814.3350269794464
3;107;1537.0580902967322;821.3202884197235
3;108;1537.0580902967322;828.7041530609131
3;109;1537.0580902967322;837.2577850818634
3;110;1537.0580902967322;844.8962752819061
3;111;1537.0580902967322;851.427659034729
3;112;1537.0580902967322;857.9454057216644
3;113;1537.0580902967322;865.2831473350525
3;114;1537.0580902967322;872.0197758674622
3;115;1537.0580902967322;879.135157585144
3;116;1537.0580902967322;887.4601447582245
3;117;1537.0580902967322;895.7508652210236
3;118;1537.0580902967322;903.4628012180328
3;119;1537.0580902967322;910.4545865058899
3;0;1763.5356390223058;7.79038143157959
3;1;1763.5356390223058;14.446883201599121
3;2;1763.5356390223058;20.656543731689453
3;3;1763.5356390223058;26.923391342163086
3;4;1763.5356390223058;33.892680168151855
3;5;1763.5356390223058;40.62208652496338
3;6;1763.5356390223058;46.461912870407104
3;7;1763.5356390223058;54.36673378944397
3;8;1763.5356390223058;62.98716592788696
3;9;1763.5356390223058;70.77215147018433
3;10;1763.5356390223058;78.90771174430847
3;11;1763.5356390223058;86.63396000862122
